glcm_contrast,ced,var_lap,mean_spec,glcm_energy
625.2315430662431,0.10698916861826697,9140.162374960752,160.74731045081967,0.025502759597453357
430.7704762551999,0.10442300156739812,3229.2641656349424,156.44993877351098,0.014148258446142956
404.40319567800225,0.1348319190600522,4176.519276356396,154.43769990208878,0.0190045081683147
321.1319317915173,0.0718018149882904,1783.8816091018714,133.83225995316158,0.022657426157920095
424.50006905212285,0.09261067708333333,3210.6850743203054,95.86256510416666,0.03671712574585575
553.9349853657952,0.13611273364485982,5091.276080041906,104.13275408878505,0.0244483091944001
368.4689191268751,0.17060872395833335,3201.062189932409,149.34202799479166,0.013144082551639453
148.07431155097464,0.07019782110091743,1193.2458360055887,120.84939435206422,0.02679271579854843
638.2653250732127,0.21870608899297425,5018.286038133678,106.81969408665105,0.03324704171012641
433.45931345864096,0.14172908057851238,3842.843207336305,170.27023502066115,0.016233826214779236
279.84112936298317,0.1111328125,2110.6137964171403,146.001728515625,0.01619456208803456
288.21826691868966,0.12948502994011976,2253.847138269246,95.88411976047904,0.11100251443550284
971.7699151532745,0.17902994791666665,7446.739056027718,137.30923177083332,0.01391852509299038
54.75714424039717,0.008927523474178405,711.9784325387293,36.281613116197185,0.07222943337136412
592.8940569437357,0.13344555035128805,3959.4514048089554,132.21750951405153,0.017624076392560542
248.93279959120713,0.18735677083333332,1839.4595363320243,130.08283854166666,0.012910170051973657
435.7168196895455,0.11229093309859155,4891.8107082669585,184.81058171948357,0.026082749803965993
294.74318749526475,0.05765111502347418,3586.7179907515397,191.53205692488262,0.02943070718233666
554.6341831160769,0.1160724765258216,7560.620922139289,63.7443515258216,0.04619171852645454
222.14496807045958,0.06675570843091334,1962.3992979809027,150.61488583138174,0.021218553811394297
235.82943103647506,0.10180766978922717,657.9438454656139,127.62846896955503,0.018044304553664646
377.61905398980997,0.13142578125,3373.2914020789995,147.893017578125,0.03018097647525878
225.50527421384692,0.06630533854166666,2972.429762016763,79.696669921875,0.03474931704556773
514.042496042315,0.14273145443925234,4367.464839630114,138.1543370327103,0.017765694791678135
286.94178408926024,0.11300130208333334,2068.174352058399,152.15814453125,0.02175570181415881
84.78978079807972,0.015386029411764706,1159.2208078381814,153.06626838235294,0.022833220723456615
468.34675811755005,0.1042578125,3859.8687464836007,143.21638671875,0.1115217256834528
176.17692018907294,0.0387451171875,1029.6339420917275,219.0168310546875,0.12004448805208326
166.59786737004288,0.04909039046653144,746.4294149099592,132.07984913793103,0.04458885107409827
75.62775483834093,0.03444468896713615,436.9129579837773,129.52727406103287,0.032210188488830914
704.3455427831416,0.249609375,7917.621529899505,152.47525065104168,0.00975823805612031
476.41397866684076,0.12356892523364486,3987.9915274085834,155.01323379088785,0.016507422330808933
260.0711445677292,0.12322916666666667,2145.2098931857645,144.81782552083334,0.020528516027803964
1591.3736466952664,0.15033727810650888,15401.474924671264,87.3114674556213,0.23255061103024055
279.49269078845276,0.14713703416149068,3975.7656012565217,147.06961374223602,0.0329405980995092
416.5311900235075,0.13512369791666667,5656.504873480469,102.608662109375,0.04609696154313315
1462.216627753357,0.155492795389049,17388.40475026614,90.75587319884727,0.07028293249230347
175.11694463679908,0.069873046875,769.2793959967295,156.01122721354167,0.022456120107089715
326.67076727005696,0.049732874707259955,4134.003941458289,167.3772175058548,0.025484837923553716
485.9917882600579,0.10811764705882353,2933.094871701502,120.1037463235294,0.022092450238323083
185.19032310516488,0.1356537441037736,1706.0575412781345,102.81959389740567,0.01404108860935138
393.73740987996797,0.07594042740046839,3869.334715101085,147.0817513173302,0.02663547680064456
133.5418530668762,0.04653022300469484,850.9409696992905,139.2728213028169,0.030540565289533177
580.5919097033109,0.16771809133489463,5880.063415442465,153.59661519320844,0.014670089713805397
818.5952290052726,0.11813213213213213,10507.641958459937,176.09323123123124,0.022736388030625276
186.49117765396448,0.029819233021077283,1857.4616231107161,130.51587748829039,0.043227957290477514
727.6973027720954,0.27383734939759036,8362.674492405862,129.8293795180723,0.01042971240018345
245.78337801660268,0.09348307291666667,1479.6256823261579,140.8048046875,0.029780464023477324
903.0678697779863,0.14425130208333334,17820.90544716771,135.878037109375,0.013329902362928218
16.30751053409561,0.00814453125,26.265767397975925,131.11720377604166,0.041225820837515005
695.8877070254767,0.2605891927083333,5577.741139334953,129.2045703125,0.011815664721553902
306.37715346528455,0.08984736842105263,2093.297084609169,166.86486315789475,0.02242606468774518
346.2952813021657,0.09822265625,2271.494708023029,128.95424479166667,0.023594997397962073
243.8310479657192,0.09135616987179487,2078.6504110823107,149.73174746260685,0.056543525864771925
78.75686067124946,0.122265625,1622.926952992079,117.573515625,0.030942306797832834
681.988339912515,0.11600645539906103,10009.566833782426,146.4229423415493,0.027074782145715154
480.0056285296554,0.16384023354564756,3995.8274108249684,192.8185210987261,0.02343176976685723
452.6426666239937,0.10194762323943662,4600.84638019262,135.38615390258215,0.016882220005268934
502.02407589539473,0.10118104460093896,5810.762484016427,160.7556301349765,0.016761361696596755
463.6223372638276,0.111689453125,2149.5108995459236,135.70294596354168,0.01683982623074812
540.7953261213297,0.09094084507042254,5184.812443134015,151.70138591549295,0.02243788526873631
237.70003959429863,0.1220625,3090.2589778217457,73.00720955882353,0.01846865713252907
334.8267827078688,0.13143382352941177,4888.52836126426,74.445125,0.2397623479602591
221.69790196428397,0.20117717717717717,1845.356366484827,141.86393393393394,0.014322863155814096
